,teamID,ACC,AGI,ARM,Blk P/XP/FG,END,FF/FR,G,HND,INT,Int,KAc,KDi,L,Name,OVR,PA,PBl,PD,PF,Player,Pos,RBl,S,SPE,STR,Sck,Sfty,T,TCK,TD,TFL,Tck,Team,W,WPct
1195,4,1,80,1,0/0/0,80,1/1,14,70,80,2,1,1,10,"Barnes, B.",88,349,1,6,293,"Barnes, B.",FS,1,10,90,80,5,0,0,70,0,0,68,AZ,4,0.28600000000000003
1196,4,1,73,1,0/0/0,70,0/0,14,35,65,0,1,1,10,"Ernston, H.",74,349,1,0,293,"Ernston, H.",LB,1,10,78,65,0,0,0,70,0,0,12,AZ,4,0.28600000000000003
1197,4,1,70,1,0/0/0,70,1/0,14,30,69,2,1,1,10,"Dwyer, J.",77,349,1,6,293,"Dwyer, J.",LB,1,10,83,70,5,0,0,70,0,2,77,AZ,4,0.28600000000000003
1198,4,1,50,1,0/0/0,68,0/0,14,30,48,0,1,1,10,"Ramrio, M.",68,349,1,0,293,"Ramrio, M.",DT,1,10,60,80,0,0,0,50,0,2,26,AZ,4,0.28600000000000003
1199,4,1,57,1,0/0/0,72,1/0,14,30,70,1,1,1,10,"(R) Earl, B.",75,349,1,7,293,"(R) Earl, B.",LB,1,10,77,73,7,1,0,70,0,2,62,AZ,4,0.28600000000000003
1200,4,1,77,1,0/0/0,75,0/0,14,55,40,0,1,1,10,"(R) Hobbs, S.",76,349,1,3,293,"(R) Hobbs, S.",FS,1,10,95,40,1,0,0,50,0,0,76,AZ,4,0.28600000000000003
1201,4,1,52,1,0/0/0,65,0/0,14,15,45,0,1,1,10,"Waiters, A.",83,349,1,0,293,"Waiters, A.",DE,1,10,81,90,7,0,0,71,0,4,24,AZ,4,0.28600000000000003
1202,4,1,94,1,0/0/0,88,0/0,14,75,75,5,1,1,10,"Morris, D.",95,349,5,18,293,"Morris, D.",FS,5,10,96,70,0,0,0,73,1,0,68,AZ,4,0.28600000000000003
1203,4,1,51,1,0/0/0,73,0/0,14,25,51,0,1,1,10,"Medved, E.",76,349,1,0,293,"Medved, E.",DT,1,10,70,82,6,0,0,63,0,3,33,AZ,4,0.28600000000000003
1204,5,1,60,1,0/0/0,65,0/0,14,37,55,0,1,1,7,"Enchant, E.",77,299,1,0,247,"Enchant, E.",LB,1,10,80,79,0,0,0,72,0,0,9,OCO,7,0.5
1205,5,1,60,1,0/0/0,79,1/0,14,25,60,0,1,1,7,"Clegane, G.",90,299,1,0,247,"Clegane, G.",DT,1,10,75,95,5,0,0,75,0,2,34,OCO,7,0.5
1206,5,1,45,1,0/0/0,68,0/0,14,25,45,0,1,1,7,"Wright Jr, G.",77,299,1,0,247,"Wright Jr, G.",DE,1,10,80,85,3,0,0,60,0,11,31,OCO,7,0.5
1207,5,1,60,1,0/0/0,65,0/0,14,35,40,0,1,1,7,"(R) Spaghetti, Y.",73,299,1,0,247,"(R) Spaghetti, Y.",DE,1,10,73,73,2,0,0,60,0,1,9,OCO,7,0.5
1208,5,1,87,1,0/0/0,64,0/0,14,77,45,0,1,1,7,"Garden, J.",78,299,10,0,247,"Garden, J.",WR,10,10,90,36,0,0,0,20,0,0,16,OCO,7,0.5
1209,5,15,75,15,0/0/0,70,0/1,14,70,70,0,1,1,7,"(R) Adams, R.",86,299,43,0,247,"(R) Adams, R.",RB,25,10,90,78,0,0,0,20,0,0,0,OCO,7,0.5
1210,5,1,70,1,0/0/0,60,0/0,14,29,57,0,1,1,7,"Sierra, R.",89,299,1,0,247,"Sierra, R.",DT,1,10,75,90,7,0,0,82,0,3,45,OCO,7,0.5
1211,5,1,85,1,0/0/0,91,0/0,14,55,85,0,1,1,7,"Winchester, A.",96,299,1,9,247,"Winchester, A.",LB,25,10,85,85,6,0,0,92,0,2,86,OCO,7,0.5
1212,5,1,95,1,0/0/0,96,1/1,14,75,80,2,1,1,7,"Broxton, J.",97,299,1,5,247,"Broxton, J.",FS,1,10,100,70,5,0,0,74,1,1,89,OCO,7,0.5
1213,5,1,81,1,0/0/0,86,4/1,14,50,80,0,1,1,7,"Brown, M.",90,299,1,11,247,"Brown, M.",LB,1,10,90,80,16,0,0,81,0,3,113,OCO,7,0.5
1214,5,1,75,1,0/0/0,90,0/0,14,70,80,7,1,1,7,"Spector, M.",92,299,1,31,247,"Spector, M.",CB,1,10,100,65,0,0,0,69,2,0,67,OCO,7,0.5
1215,5,1,76,1,0/0/0,74,1/1,14,70,70,0,1,1,7,"Kane, M.",87,299,1,0,247,"Kane, M.",SS,2,10,90,80,2,0,0,70,0,3,92,OCO,7,0.5
1216,5,1,69,1,0/0/0,72,0/0,14,75,74,1,1,1,7,"King, J.",88,299,1,16,247,"King, J.",CB,1,10,95,70,1,0,0,60,0,0,58,OCO,7,0.5
1217,5,1,65,1,0/0/0,73,1/2,14,62,61,0,1,1,7,"(R) Grithead, D.",80,299,1,11,247,"(R) Grithead, D.",SS,1,10,95,72,0,0,0,55,0,1,94,OCO,7,0.5
1218,6,1,70,1,0/0/0,75,0/0,14,70,70,2,1,1,10,"(R) Poopsie, D.",81,447,1,13,258,"(R) Poopsie, D.",CB,1,10,95,38,0,0,0,50,0,0,69,SJS,4,0.28600000000000003
1219,6,1,70,1,0/0/0,70,1/0,14,60,63,0,1,1,10,"Lewith, T.",74,447,1,2,258,"Lewith, T.",FS,1,10,85,40,0,0,0,65,0,0,22,SJS,4,0.28600000000000003
1220,6,1,75,1,0/0/0,71,0/0,14,59,71,0,1,1,10,"(R) Troyski, X.",77,447,1,0,258,"(R) Troyski, X.",CB,1,10,85,55,0,0,0,46,0,0,1,SJS,4,0.28600000000000003
1221,6,1,50,1,0/0/0,62,1/0,14,30,44,0,1,1,10,"Barnhardt, B.",75,447,1,0,258,"Barnhardt, B.",DE,1,10,71,81,2,0,0,67,0,5,24,SJS,4,0.28600000000000003
1222,6,1,85,1,0/0/0,70,1/1,14,79,51,1,1,1,10,"Brill, J.",87,447,1,3,258,"Brill, J.",SS,1,10,88,70,4,0,0,75,0,0,62,SJS,4,0.28600000000000003
1223,6,1,70,1,0/0/0,65,0/0,14,42,65,2,1,1,10,"Washington, L.",76,447,1,11,258,"Washington, L.",LB,1,10,79,72,3,0,0,70,0,4,59,SJS,4,0.28600000000000003
1224,6,1,80,1,0/0/0,70,2/1,14,55,62,2,1,1,10,"Hansen, A.",75,447,1,6,258,"Hansen, A.",FS,1,10,82,49,2,0,0,60,0,0,83,SJS,4,0.28600000000000003
1225,6,1,55,1,0/0/0,60,1/1,14,35,40,0,1,1,10,"(R) Marrett, O.",72,447,1,0,258,"(R) Marrett, O.",DE,1,10,80,70,2,0,0,53,0,10,32,SJS,4,0.28600000000000003
1226,6,1,75,1,0/0/0,75,0/0,14,70,61,2,1,1,10,"Canton, J.",80,447,1,17,258,"Canton, J.",CB,1,10,87,50,0,0,0,50,1,1,57,SJS,4,0.28600000000000003
1227,6,1,76,1,0/0/0,70,0/1,14,30,45,0,1,1,10,"Chambers III, C.",84,447,1,0,258,"Chambers III, C.",DT,1,10,76,86,3,0,0,74,0,2,50,SJS,4,0.28600000000000003
1228,6,1,74,1,0/0/0,67,0/0,14,30,50,1,1,1,10,"Harrison, S.",76,447,1,17,258,"Harrison, S.",LB,1,10,80,74,4,0,0,70,0,13,50,SJS,4,0.28600000000000003
1229,6,90,82,90,0/0/0,76,0/1,14,30,80,0,1,1,10,"Akselsen, M.",94,447,1,0,258,"Akselsen, M.",QB,1,10,81,53,0,0,0,15,0,0,0,SJS,4,0.28600000000000003
1230,6,1,75,1,0/0/0,75,0/1,14,50,80,1,1,1,10,"Horne, B.",88,447,1,1,258,"Horne, B.",LB,1,10,90,80,2,0,0,80,0,2,117,SJS,4,0.28600000000000003
1231,6,1,83,1,0/0/0,75,0/1,14,55,80,0,1,1,10,"(R) Deringer, K.",87,447,1,3,258,"(R) Deringer, K.",LB,1,10,85,85,9,2,0,72,0,1,95,SJS,4,0.28600000000000003
1232,7,1,70,1,0/0/0,60,0/1,14,50,55,3,1,1,14,"Hayden, A.",73,475,1,12,162,"Hayden, A.",CB,1,10,92,40,0,0,0,45,0,0,86,PHI,0,0.0
1233,7,1,75,1,0/0/0,70,0/2,14,20,70,0,1,1,14,"Tyler, J.",87,475,80,0,162,"Tyler, J.",T,75,10,70,100,0,0,0,35,0,0,0,PHI,0,0.0
1234,7,80,45,80,0/0/0,50,0/1,14,15,80,0,1,1,14,"Noble, L.",78,475,1,0,162,"Noble, L.",QB,1,10,40,40,0,0,0,15,0,0,0,PHI,0,0.0
1235,7,15,77,15,0/0/0,86,0/1,14,60,30,0,1,1,14,"(R) Brown, M.",77,475,20,0,162,"(R) Brown, M.",RB,20,10,100,40,0,0,0,20,0,0,0,PHI,0,0.0
1236,7,1,55,1,0/0/0,60,0/0,1,25,45,0,1,1,14,"BackerBot38, Z.",53,475,1,1,162,"BackerBot38, Z.",LB,1,10,55,50,0,0,0,55,0,0,1,PHI,0,0.0
1237,7,1,70,1,0/0/0,70,1/3,14,55,51,3,1,1,14,"Verns, D.",73,475,1,5,162,"Verns, D.",FS,1,10,91,40,3,0,0,50,1,0,89,PHI,0,0.0
1238,7,1,60,1,0/0/0,65,0/0,8,45,40,0,1,1,14,"StrongSafety5, Z.",51,475,1,0,162,"StrongSafety5, Z.",SS,1,10,55,40,0,0,0,50,0,0,2,PHI,0,0.0
1239,7,1,79,1,0/0/0,65,0/0,14,30,50,1,1,1,14,"Tucker, P.",77,475,1,5,162,"Tucker, P.",LB,1,10,84,73,3,1,0,70,0,1,86,PHI,0,0.0
1240,7,1,70,1,0/0/0,70,1/0,14,41,52,0,1,1,14,"(R) Marchand, J.",79,475,1,15,162,"(R) Marchand, J.",LB,1,10,82,80,5,0,0,71,0,1,93,PHI,0,0.0
1241,7,1,69,1,0/0/0,60,0/0,14,25,46,0,1,1,14,"David, M.",76,475,1,0,162,"David, M.",DT,1,10,75,90,3,0,0,53,0,1,43,PHI,0,0.0
1242,7,1,60,1,0/0/0,45,0/0,3,35,40,0,1,1,14,"StoneHandsBot, Z.",49,475,1,1,162,"StoneHandsBot, Z.",CB,1,10,60,30,0,0,0,30,0,1,7,PHI,0,0.0
1243,7,1,70,1,0/0/0,65,1/0,14,30,50,2,1,1,14,"Lee, J.",82,475,1,7,162,"Lee, J.",LB,1,10,81,80,6,0,0,81,0,2,85,PHI,0,0.0
1244,7,1,80,1,0/0/0,60,1/0,14,35,40,0,1,1,14,"Davidson, D.",78,475,1,0,162,"Davidson, D.",DE,1,10,85,71,2,0,0,51,0,16,42,PHI,0,0.0
1245,7,1,70,1,0/0/0,70,1/0,14,61,49,0,1,1,14,"Kronen, R.",73,475,1,2,162,"Kronen, R.",FS,1,10,85,45,1,0,0,57,0,2,66,PHI,0,0.0
1246,7,1,65,1,0/0/0,75,0/0,14,70,75,3,1,1,14,"(R) Felix, L.",82,475,1,16,162,"(R) Felix, L.",CB,1,10,90,60,0,0,0,60,0,0,64,PHI,0,0.0
1247,7,1,70,1,0/0/0,65,1/1,14,35,50,0,1,1,14,"Dam, D.",77,475,1,0,162,"Dam, D.",DE,1,10,81,73,2,0,0,55,0,1,27,PHI,0,0.0
1248,7,1,75,1,0/0/0,85,0/0,14,43,75,0,1,1,14,"Weathers III, B.",95,475,1,0,162,"Weathers III, B.",DE,1,10,83,85,8,0,0,86,0,12,49,PHI,0,0.0
1249,8,1,70,1,0/0/0,75,1/0,14,25,60,0,1,1,3,"King, G.",81,279,1,0,505,"King, G.",DT,1,10,70,90,10,0,0,63,0,1,37,NO,11,0.7859999999999999
1250,8,95,71,95,0/0/0,88,0/1,14,34,95,0,1,1,3,"Maximus III, B.",100,279,1,0,505,"Maximus III, B.",QB,1,10,75,58,0,0,0,15,0,0,0,NO,11,0.7859999999999999
1251,8,1,90,1,0/0/0,91,3/4,14,50,80,3,1,1,3,"Mills, B.",90,279,1,20,505,"Mills, B.",LB,1,10,90,80,0,0,0,76,0,0,117,NO,11,0.7859999999999999
1252,8,1,86,1,0/0/0,85,3/0,14,49,80,0,1,1,3,"O'Sullivan, J.",90,279,13,16,505,"O'Sullivan, J.",LB,13,10,90,80,6,0,0,80,0,2,106,NO,11,0.7859999999999999
1253,8,1,94,1,0/0/0,94,0/0,14,68,70,0,1,1,3,"Bayley, B.",97,279,1,14,505,"Bayley, B.",CB,1,10,100,64,0,0,0,70,0,1,52,NO,11,0.7859999999999999
1254,8,1,89,1,0/0/0,89,0/1,14,70,80,3,1,1,3,"Fyodorovich, V.",96,279,1,14,505,"Fyodorovich, V.",CB,1,10,100,65,0,0,0,67,0,0,59,NO,11,0.7859999999999999
1255,8,1,73,1,0/0/0,77,0/0,14,25,40,0,1,1,3,"Tuck, J.",93,279,1,0,505,"Tuck, J.",DE,1,10,80,90,8,0,0,93,0,11,31,NO,11,0.7859999999999999
1256,8,1,60,1,0/0/0,65,0/0,2,45,40,0,1,1,3,"Blanket8, Z.",51,279,1,0,505,"Blanket8, Z.",SS,1,10,55,40,0,0,0,50,0,0,5,NO,11,0.7859999999999999
1257,8,1,55,1,0/0/0,70,0/0,14,25,50,0,1,1,3,"Andres, J.",76,279,1,0,505,"Andres, J.",DE,1,10,80,73,6,0,0,60,0,11,28,NO,11,0.7859999999999999
1258,8,1,90,1,0/0/0,80,0/0,14,75,80,5,1,1,3,"Harrison, W.",89,279,1,6,505,"Harrison, W.",FS,1,10,90,70,2,0,0,55,1,1,65,NO,11,0.7859999999999999
1259,8,1,60,1,0/0/0,70,0/1,14,35,55,0,1,1,3,"(R) Rax, L.",79,279,1,0,505,"(R) Rax, L.",DE,1,10,83,80,5,0,0,56,0,0,77,NO,11,0.7859999999999999
1260,8,1,95,1,0/0/0,100,2/1,14,75,80,1,1,1,3,"Oakes, B.",97,279,1,10,505,"Oakes, B.",FS,17,10,100,70,8,0,0,69,1,0,85,NO,11,0.7859999999999999
1261,8,1,69,1,0/0/0,82,0/0,14,25,70,0,1,1,3,"Askins, J.",89,279,1,0,505,"Askins, J.",DT,1,10,75,95,11,0,0,70,0,2,34,NO,11,0.7859999999999999
1262,8,1,75,1,0/0/0,85,0/1,14,80,75,0,1,1,3,"DiMirio, P.",93,279,50,0,505,"DiMirio, P.",TE,50,10,90,77,0,0,0,25,0,0,0,NO,11,0.7859999999999999
1263,1,1,79,1,0/0/0,80,0/0,14,80,85,3,1,1,5,"Blocksdale, A.",95,336,1,19,413,"Blocksdale, A.",CB,1,11,95,69,0,0,0,70,0,0,74,BAL,9,0.643
1264,1,15,90,15,0/0/0,89,0/2,14,75,71,0,1,1,5,"Taylor, O.",94,336,30,0,413,"Taylor, O.",RB,20,11,100,70,0,0,0,20,0,0,0,BAL,9,0.643
1265,1,1,70,1,0/0/0,71,0/1,14,50,70,0,1,1,5,"(R) Oats, D.",78,336,1,3,413,"(R) Oats, D.",SS,1,11,80,68,6,0,0,80,0,2,86,BAL,9,0.643
1266,1,1,84,1,0/0/0,70,0/0,14,55,55,1,1,1,5,"(R) Arnold, D.",76,336,1,19,413,"(R) Arnold, D.",FS,1,11,88,40,0,0,0,50,0,2,95,BAL,9,0.643
1267,1,1,80,1,0/0/0,68,0/0,14,70,79,4,1,1,5,"Fletcher, G.",90,336,1,17,413,"Fletcher, G.",CB,1,11,100,50,0,0,0,60,0,0,59,BAL,9,0.643
1268,1,1,72,1,0/0/0,75,2/0,14,30,70,0,1,1,5,"Joshua, C.",89,336,1,0,413,"Joshua, C.",DE,1,11,80,90,11,0,0,75,0,1,103,BAL,9,0.643
1269,1,1,75,1,0/0/0,81,0/0,14,26,70,0,1,1,5,"Asipi Jr., A.",95,336,1,0,413,"Asipi Jr., A.",DE,2,11,80,90,4,0,0,92,0,5,20,BAL,9,0.643
1270,1,1,75,1,0/0/0,80,1/0,14,30,70,0,1,1,5,"Gambino, C.",96,336,1,0,413,"Gambino, C.",DE,1,11,80,90,8,0,0,94,0,0,52,BAL,9,0.643
1271,1,1,70,1,0/0/0,75,0/0,14,30,57,0,1,1,5,"(R) Mbanefo, K.",89,336,1,0,413,"(R) Mbanefo, K.",DE,1,11,80,87,3,0,0,79,0,3,32,BAL,9,0.643
1272,1,1,85,1,0/0/0,90,1/2,14,55,85,3,1,1,5,"Roenick, A.",97,336,1,15,413,"Roenick, A.",LB,1,11,85,85,6,0,0,95,0,3,117,BAL,9,0.643
1273,1,1,90,1,0/0/0,96,2/0,14,90,80,1,1,1,5,"Willie, T.",95,336,10,5,413,"Willie, T.",WR,10,11,95,70,5,0,0,20,0,1,73,BAL,9,0.643
1274,1,1,48,1,0/0/0,70,0/1,14,28,50,0,1,1,5,"Hendrix, K.",79,336,1,0,413,"Hendrix, K.",DE,1,11,80,88,7,0,0,60,0,7,35,BAL,9,0.643
1275,2,1,82,1,0/0/0,80,0/0,14,75,70,2,1,1,10,"Pennington, T.",87,413,1,7,336,"Pennington, T.",FS,1,11,95,70,4,0,0,50,1,0,77,YKW,4,0.28600000000000003
1276,2,1,83,1,0/0/0,65,0/0,14,51,82,2,1,1,10,"Goodson, N.",89,413,1,11,336,"Goodson, N.",LB,1,11,83,80,0,0,0,83,0,0,87,YKW,4,0.28600000000000003
1277,2,1,70,1,0/0/0,65,0/0,14,63,70,5,1,1,10,"(R) Dugnutt, B.",78,413,1,8,336,"(R) Dugnutt, B.",CB,1,11,92,55,0,0,0,40,0,0,69,YKW,4,0.28600000000000003
1278,2,1,55,1,0/0/0,70,0/0,14,25,50,0,1,1,10,"(R) Foster, W.",73,413,1,0,336,"(R) Foster, W.",DT,1,11,75,87,5,0,0,50,0,1,20,YKW,4,0.28600000000000003
1279,2,1,60,3,0/0/0,75,0/0,14,80,60,0,1,1,10,"Cook, B.",74,413,20,2,336,"Cook, B.",WR,20,11,85,45,0,0,0,20,0,0,5,YKW,4,0.28600000000000003
1280,2,1,94,1,0/0/0,90,0/0,14,70,80,4,1,1,10,"Lavelle, D.",98,413,1,26,336,"Lavelle, D.",CB,1,11,100,65,0,0,0,70,1,0,78,YKW,4,0.28600000000000003
1281,2,1,95,1,0/0/0,100,1/0,14,75,75,2,1,1,10,"Taylor, C.",95,413,25,6,336,"Taylor, C.",SS,25,11,90,75,4,0,0,80,0,0,61,YKW,4,0.28600000000000003
1282,2,90,75,90,0/0/0,73,0/1,14,15,90,0,1,1,10,"Pennington, B.",95,413,1,0,336,"Pennington, B.",QB,1,11,65,70,0,0,0,15,0,0,0,YKW,4,0.28600000000000003
1283,2,15,75,15,0/0/0,70,0/2,14,75,55,0,1,1,10,"(R) Summer, A.",82,413,20,0,336,"(R) Summer, A.",RB,20,11,94,55,0,0,0,20,0,0,0,YKW,4,0.28600000000000003
1284,2,1,80,1,0/0/0,80,2/1,14,65,83,1,1,1,10,"Rainey, R.",89,413,1,3,336,"Rainey, R.",LB,1,11,85,80,1,0,0,80,0,2,95,YKW,4,0.28600000000000003
1285,2,1,80,1,0/0/0,79,0/0,14,35,50,0,1,1,10,"Skinner, Z.",89,413,1,0,336,"Skinner, Z.",DE,1,11,85,80,4,0,0,72,0,6,25,YKW,4,0.28600000000000003
1286,2,1,60,1,0/0/0,60,1/0,14,30,40,0,1,1,10,"(R) Woodham, A.",74,413,1,0,336,"(R) Woodham, A.",DE,1,11,78,75,4,0,0,55,0,1,59,YKW,4,0.28600000000000003
1287,2,1,50,1,0/0/0,70,1/1,14,31,50,0,1,1,10,"Brown, J.",75,413,1,0,336,"Brown, J.",DT,1,11,70,81,2,0,0,62,0,6,27,YKW,4,0.28600000000000003
1288,2,1,90,1,0/0/0,90,3/2,14,50,80,0,1,1,10,"Pennington, C.",93,413,1,20,336,"Pennington, C.",LB,1,11,90,80,12,0,0,83,0,3,108,YKW,4,0.28600000000000003
1289,2,1,47,1,0/0/0,60,0/0,14,30,50,0,1,1,10,"Steve, R.",71,413,1,0,336,"Steve, R.",DT,1,11,75,77,4,0,0,60,0,1,12,YKW,4,0.28600000000000003
1290,3,1,75,1,0/0/0,75,1/2,14,52,50,3,1,1,6,"Thibault, A.",71,417,1,5,422,"Thibault, A.",FS,1,11,82,52,1,0,0,52,0,0,66,COL,8,0.5710000000000001
1291,3,1,65,1,0/0/0,65,0/0,14,55,60,0,1,1,6,"LeFevre, R.",73,417,1,0,422,"LeFevre, R.",DE,1,11,71,55,1,0,0,70,0,4,19,COL,8,0.5710000000000001
1292,3,1,55,1,0/0/0,65,0/0,14,30,70,1,1,1,6,"Anderson, R.",74,417,1,16,422,"Anderson, R.",LB,1,11,78,71,7,0,0,71,1,0,71,COL,8,0.5710000000000001
1293,3,1,87,1,0/0/0,81,0/0,14,83,59,0,1,1,6,"Aaron, D.",84,417,14,2,422,"Aaron, D.",WR,14,11,95,38,0,0,0,24,0,0,12,COL,8,0.5710000000000001
1294,3,1,79,1,0/0/0,60,0/0,14,55,50,6,1,1,6,"Ludvig, O.",74,417,1,27,422,"Ludvig, O.",CB,1,11,80,45,0,0,0,50,1,0,53,COL,8,0.5710000000000001
1295,3,1,50,1,0/0/0,80,2/0,14,35,50,0,1,1,6,"Sandoval, A.",89,417,1,0,422,"Sandoval, A.",DE,1,11,85,83,2,0,0,85,0,0,43,COL,8,0.5710000000000001
1296,3,1,53,1,0/0/0,60,0/0,14,30,40,0,1,1,6,"Pierno, N.",81,417,1,0,422,"Pierno, N.",DT,1,11,80,86,5,0,0,70,0,0,34,COL,8,0.5710000000000001
1297,3,1,80,1,0/0/0,90,0/0,14,64,87,0,1,1,6,"Ishigawa, H.",90,417,1,7,422,"Ishigawa, H.",LB,1,11,85,80,5,0,0,82,0,1,144,COL,8,0.5710000000000001
1298,3,1,45,1,0/0/0,60,0/0,14,30,40,0,1,1,6,"Collins, V.",72,417,1,0,422,"Collins, V.",DE,1,11,70,72,0,0,0,70,0,5,10,COL,8,0.5710000000000001
1299,3,1,72,1,0/0/0,65,0/0,14,50,55,0,1,1,6,"Ruckus, B.",75,417,1,0,422,"Ruckus, B.",SS,1,11,78,70,0,0,0,68,0,0,2,COL,8,0.5710000000000001
1300,3,1,80,1,0/0/0,78,1/0,14,77,75,1,1,1,6,"Tillman, M.",86,417,5,6,422,"Tillman, M.",SS,5,11,87,70,0,0,0,73,0,4,106,COL,8,0.5710000000000001
1301,3,1,71,1,0/0/0,60,0/0,9,50,55,0,1,1,6,"Shroeder, J.",72,417,1,0,422,"Shroeder, J.",CB,1,11,83,50,0,0,0,50,0,0,1,COL,8,0.5710000000000001
1302,3,1,90,1,0/0/0,92,0/0,14,90,80,7,1,1,6,"Miller, H.",96,417,10,21,422,"Miller, H.",WR,10,11,100,65,0,0,0,35,1,0,80,COL,8,0.5710000000000001
1303,3,15,70,15,0/0/0,72,0/3,14,70,50,0,1,1,6,"Grau, M.",83,417,58,0,422,"Grau, M.",RB,58,11,85,85,0,0,0,20,0,0,0,COL,8,0.5710000000000001
1304,3,15,65,15,0/0/0,70,0/1,14,40,30,0,1,1,6,"(R) Cansino, D.",71,417,20,0,422,"(R) Cansino, D.",RB,25,11,90,70,0,0,0,20,0,0,0,COL,8,0.5710000000000001
1305,3,1,82,1,0/0/0,60,1/0,14,50,70,1,1,1,6,"Danger, D.",75,417,1,3,422,"Danger, D.",CB,1,11,80,50,2,0,0,50,0,0,74,COL,8,0.5710000000000001
1306,4,1,70,1,0/0/0,70,0/0,14,30,69,1,1,1,8,"Dwyer, J.",77,381,1,2,376,"Dwyer, J.",LB,1,11,83,70,1,0,0,70,0,1,76,AZ,6,0.429
1307,4,1,70,1,1/0/0,75,4/1,14,38,71,2,1,1,8,"(R) Selich, A.",85,381,1,17,376,"(R) Selich, A.",LB,1,11,85,85,6,0,0,75,0,3,134,AZ,6,0.429
1308,4,1,60,1,0/0/0,75,0/0,14,38,61,0,1,1,8,"(R) Reese, A.",77,381,1,0,376,"(R) Reese, A.",DT,1,11,80,88,6,0,0,52,0,2,34,AZ,6,0.429
1309,4,1,72,1,0/0/0,70,0/0,14,55,50,4,1,1,8,"Davis, A.",71,381,1,8,376,"Davis, A.",FS,1,11,85,42,0,0,0,50,0,1,44,AZ,6,0.429
1310,4,90,78,90,0/0/0,73,0/2,14,35,90,0,1,1,8,"Fitzpatrick, K.",96,381,1,0,376,"Fitzpatrick, K.",QB,1,11,80,54,0,0,0,15,0,0,0,AZ,6,0.429
1311,4,1,95,1,0/0/0,90,1/1,14,75,77,3,1,1,8,"Morris, D.",97,381,1,16,376,"Morris, D.",FS,1,11,99,70,0,0,0,75,1,0,58,AZ,6,0.429
1312,4,1,57,1,0/0/0,72,2/0,14,30,70,1,1,1,8,"Earl, B.",76,381,1,9,376,"Earl, B.",LB,1,11,80,75,2,0,0,70,0,5,102,AZ,6,0.429
1313,4,1,70,1,1/0/0,71,0/0,14,80,67,0,1,1,8,"Wachter, J.",80,381,24,0,376,"Wachter, J.",WR,24,11,85,62,0,0,0,24,0,0,0,AZ,6,0.429
1314,4,15,70,15,0/0/0,70,0/6,14,47,30,0,1,1,8,"Mackworthy, R.",74,381,20,0,376,"Mackworthy, R.",RB,20,11,92,70,0,0,0,20,0,0,0,AZ,6,0.429
1315,4,1,90,1,0/0/0,82,2/1,14,70,80,1,1,1,8,"Barnes, B.",91,381,1,2,376,"Barnes, B.",FS,1,11,90,80,1,0,0,70,0,1,84,AZ,6,0.429
1316,4,1,51,1,0/0/0,73,0/0,14,25,51,0,1,1,8,"Medved, E.",76,381,1,0,376,"Medved, E.",DT,1,11,70,82,1,0,0,63,0,8,15,AZ,6,0.429
1317,4,1,51,1,0/0/0,65,0/2,14,15,46,0,1,1,8,"Waiters, A.",78,381,1,0,376,"Waiters, A.",DE,1,11,78,89,4,0,0,60,0,4,70,AZ,6,0.429
1318,4,1,50,1,0/0/0,70,1/0,14,30,40,0,1,1,8,"(R) Sackerman, F.",70,381,1,0,376,"(R) Sackerman, F.",DT,1,11,80,89,1,0,0,40,0,6,15,AZ,6,0.429
1319,4,1,86,1,0/0/0,70,0/0,14,90,70,0,1,1,8,"Squanch, V.",90,381,10,1,376,"Squanch, V.",WR,10,11,94,70,0,0,0,20,0,0,3,AZ,6,0.429
1320,4,1,80,1,0/0/0,75,0/0,14,55,50,1,1,1,8,"Hobbs, S.",78,381,1,18,376,"Hobbs, S.",FS,1,11,95,50,0,0,0,50,0,0,73,AZ,6,0.429
1321,4,1,75,1,0/0/0,70,0/0,14,25,47,0,1,1,8,"David, M.",86,381,1,0,376,"David, M.",DT,1,11,75,95,11,0,0,68,0,1,39,AZ,6,0.429
1322,5,1,60,1,0/0/0,65,0/0,3,35,40,0,1,1,4,"Spaghetti, Y.",73,331,1,0,394,"Spaghetti, Y.",DE,1,11,73,73,0,0,0,60,0,0,1,OCO,10,0.7140000000000001
1323,5,15,56,15,0/0/0,73,0/1,14,75,45,0,1,1,4,"Zephyrous, S.",69,331,51,0,394,"Zephyrous, S.",FB,30,11,80,90,0,0,0,20,0,0,0,OCO,10,0.7140000000000001
1324,5,1,70,1,0/0/0,60,0/0,14,29,57,0,1,1,4,"Sierra, R.",89,331,1,0,394,"Sierra, R.",DT,1,11,75,90,6,0,0,82,0,0,29,OCO,10,0.7140000000000001
1325,5,15,58,15,0/0/0,80,0/1,14,85,60,0,1,1,4,"Adams, R.",55,331,25,0,394,"Adams, R.",FB,25,11,95,60,0,0,0,20,0,0,0,OCO,10,0.7140000000000001
1326,5,1,65,1,0/0/0,64,0/1,14,75,45,0,1,1,4,"Garden, J.",72,331,10,0,394,"Garden, J.",WR,10,11,90,36,0,0,0,20,0,0,0,OCO,10,0.7140000000000001
1327,5,1,55,1,0/0/0,70,0/0,14,25,55,0,1,1,4,"Clegane, G.",85,331,1,0,394,"Clegane, G.",DT,1,11,75,92,3,0,0,70,0,2,22,OCO,10,0.7140000000000001
