,teamID,ACC,AGI,ARM,Avg,END,G,HND,INT,KAc,KDi,L,Lg,Name,No,OVR,PA,PBl,PF,Player,Pos,RBl,S,SPE,STR,T,TCK,TD,Team,W,WPct,Yards
794,7,1,74,1,10.4,80,14,80,65,1,1,6,42,"Batoff, R.",50,83,377,20,413,"Batoff, R.",WR,20,13,90,60,0,20,3,PHI,8,0.5710000000000001,522
795,7,15,95,15,9.4,95,14,75,60,1,1,6,59,"Brown, M.",39,95,377,20,413,"Brown, M.",RB,20,13,100,70,0,20,4,PHI,8,0.5710000000000001,366
796,7,1,65,1,12.0,80,14,81,40,1,1,6,33,"Hardwick, S.",44,78,377,10,413,"Hardwick, S.",WR,10,13,92,60,0,20,3,PHI,8,0.5710000000000001,526
797,8,1,70,1,13.1,75,14,81,49,1,1,8,42,"Hasselhoff, F.",70,79,397,10,343,"Hasselhoff, F.",WR,8,13,91,52,0,20,4,NO,6,0.429,917
798,8,15,75,15,3.2,70,14,65,30,1,1,8,5,"Gore, B.",4,75,397,20,343,"Gore, B.",RB,25,13,81,71,0,20,0,NO,6,0.429,13
799,8,25,90,21,18.4,100,14,90,80,1,1,8,47,"Fyodorovich, V.",75,98,397,35,343,"Fyodorovich, V.",WR,35,13,100,65,0,35,5,NO,6,0.429,1383
800,8,1,50,1,8.2,70,14,70,45,1,1,8,31,"DiMirio, P.",79,67,397,25,343,"DiMirio, P.",TE,25,13,83,45,0,25,5,NO,6,0.429,651
801,8,1,72,1,10.7,70,14,75,60,1,1,8,35,"Halvorsen, T.",42,74,397,10,343,"Halvorsen, T.",WR,10,13,83,43,0,20,3,NO,6,0.429,449
802,8,20,55,15,10.7,77,14,71,20,1,1,8,53,"Swift, T.",68,88,397,56,343,"Swift, T.",FB,92,13,99,40,0,75,4,NO,6,0.429,730
803,8,15,79,15,8.3,80,14,40,30,1,1,8,15,"Danielsson, A.",7,73,397,20,343,"Danielsson, A.",RB,20,13,100,40,0,20,0,NO,6,0.429,58
804,8,1,70,1,8.8,62,3,80,48,1,1,8,21,"Wright, R.",5,70,397,10,343,"Wright, R.",WR,10,13,80,33,0,20,0,NO,6,0.429,44
805,8,25,50,1,3.7,25,14,1,25,1,1,8,7,"Danger, H.",11,31,397,56,343,"Danger, H.",TE,74,13,50,50,0,65,0,NO,6,0.429,41
806,1,15,95,15,7.7,99,14,75,64,1,1,3,45,"Brown, M.",62,96,310,28,448,"Brown, M.",RB,20,14,100,70,0,20,2,BAL,11,0.7859999999999999,479
807,1,1,90,1,16.6,83,14,90,75,1,1,3,56,"Squanch, V.",60,93,310,10,448,"Squanch, V.",WR,10,14,95,70,0,20,4,BAL,11,0.7859999999999999,993
808,1,10,80,1,19.9,100,14,90,78,1,1,3,56,"Miller, H.",41,91,310,10,448,"Miller, H.",WR,10,14,100,50,0,20,6,BAL,11,0.7859999999999999,817
809,1,1,90,1,18.0,95,14,90,80,1,1,3,55,"Valentine, V.",70,96,310,10,448,"Valentine, V.",WR,18,14,100,65,0,28,12,BAL,11,0.7859999999999999,1259
810,1,1,80,1,17.1,90,14,90,40,1,1,3,68,"Maddox, E.",45,89,310,10,448,"Maddox, E.",WR,18,14,100,65,0,20,8,BAL,11,0.7859999999999999,768
811,1,1,78,1,11.3,80,14,81,70,1,1,3,42,"Nagasawa, Y.",22,81,310,10,448,"Nagasawa, Y.",WR,10,14,95,30,0,20,0,BAL,11,0.7859999999999999,249
812,1,1,80,1,9.5,100,14,85,80,1,1,3,48,"L'Alto, V.",68,100,310,70,448,"L'Alto, V.",TE,75,14,85,90,0,50,6,BAL,11,0.7859999999999999,644
813,1,1,79,1,8.8,80,14,90,80,1,1,3,47,"Harp, D.",29,99,310,50,448,"Harp, D.",TE,55,14,87,85,0,25,3,BAL,11,0.7859999999999999,254
814,2,15,60,15,3.7,82,14,60,50,1,1,8,12,"Carrasco, T.",7,71,326,20,310,"Carrasco, T.",RB,20,14,88,49,0,20,0,YKW,6,0.429,26
815,2,1,49,1,7.4,65,14,72,50,1,1,8,25,"Pitcher, A.",29,53,326,30,310,"Pitcher, A.",FB,30,14,85,53,0,25,1,YKW,6,0.429,214
816,2,15,80,15,5.7,90,14,83,65,1,1,8,19,"Wizardry, D.",65,92,326,25,310,"Wizardry, D.",RB,25,14,95,77,0,20,4,YKW,6,0.429,372
817,2,1,70,1,10.1,74,14,88,50,1,1,8,36,"Swift, N.",37,82,326,1,310,"Swift, N.",WR,1,14,93,60,0,20,2,YKW,6,0.429,374
818,2,1,80,1,14.2,80,14,90,55,1,1,8,59,"Parker, J.",62,87,326,10,310,"Parker, J.",WR,10,14,96,55,0,20,7,YKW,6,0.429,883
819,2,1,70,1,18.9,90,14,86,60,1,1,8,52,"Pennington, B.",39,86,326,10,310,"Pennington, B.",WR,10,14,100,55,0,20,8,YKW,6,0.429,737
820,2,1,71,1,10.6,84,14,85,70,1,1,8,37,"Helanen, T.",52,82,326,10,310,"Helanen, T.",WR,10,14,95,35,0,20,0,YKW,6,0.429,550
821,3,15,72,15,6.6,79,14,53,40,1,1,10,11,"Cansino, D.",18,79,442,20,368,"Cansino, D.",RB,25,14,90,80,0,20,1,COL,4,0.28600000000000003,119
822,3,1,70,1,12.5,60,14,80,40,1,1,10,41,"LaMelllana, S.",58,73,442,10,368,"LaMelllana, S.",WR,10,14,90,33,0,20,2,COL,4,0.28600000000000003,724
823,3,1,50,1,8.4,65,14,73,51,1,1,10,30,"Chipmunk, A.",23,75,442,31,368,"Chipmunk, A.",TE,45,14,77,69,0,25,2,COL,4,0.28600000000000003,194
824,3,15,70,15,11.5,72,14,70,50,1,1,10,39,"Grau, M.",44,61,442,22,368,"Grau, M.",FB,46,14,85,83,0,20,3,COL,4,0.28600000000000003,505
825,3,1,80,1,18.8,90,14,90,55,1,1,10,58,"Bishop, J.",64,89,442,10,368,"Bishop, J.",WR,10,14,100,54,0,20,8,COL,4,0.28600000000000003,1204
826,3,1,70,1,10.1,76,14,86,50,1,1,10,47,"Crindy, B.",121,81,442,50,368,"Crindy, B.",FB,55,14,80,85,0,25,10,COL,4,0.28600000000000003,1223
827,3,1,70,1,8.0,65,1,70,50,1,1,10,8,"North, F.",1,71,442,10,368,"North, F.",WR,10,14,88,30,0,20,0,COL,4,0.28600000000000003,8
828,4,15,78,15,7.4,80,14,72,51,1,1,12,22,"Shady, S.",24,88,523,20,224,"Shady, S.",RB,20,14,100,70,0,20,2,AZ,2,0.14300000000000002,178
829,4,1,70,1,13.8,75,14,81,49,1,1,12,38,"Hasselhoff, F.",10,79,523,10,224,"Hasselhoff, F.",WR,8,14,91,52,0,20,0,AZ,2,0.14300000000000002,138
830,4,1,58,1,6.2,70,14,75,45,1,1,12,14,"Rudd, E.",27,71,523,25,224,"Rudd, E.",TE,25,14,75,54,0,25,1,AZ,2,0.14300000000000002,168
831,4,1,74,1,4.0,64,14,81,50,1,1,12,4,"Kindle, H.",1,71,523,10,224,"Kindle, H.",WR,10,14,80,30,0,20,0,AZ,2,0.14300000000000002,4
832,4,1,50,1,3.1,60,14,20,55,1,1,12,9,"Goomba, M.",16,67,523,63,224,"Goomba (R), M.",T,70,14,50,80,0,35,0,AZ,2,0.14300000000000002,50
833,4,1,70,1,13.0,80,14,85,40,1,1,12,31,"Hardwick, S.",71,81,523,10,224,"Hardwick, S.",WR,10,14,93,61,0,20,9,AZ,2,0.14300000000000002,921
834,4,15,70,15,5.2,65,14,65,30,1,1,12,6,"Gore, B.",4,72,523,20,224,"Gore, B.",RB,25,14,81,65,0,20,0,AZ,2,0.14300000000000002,21
835,4,1,70,1,9.0,60,5,70,50,1,1,12,9,"Turner, J.",1,68,523,10,224,"Turner, J.",WR,10,14,74,53,0,20,0,AZ,2,0.14300000000000002,9
836,4,1,65,1,8.1,70,14,80,65,1,1,12,19,"Moore, S.",69,85,523,45,224,"Moore, S.",TE,50,14,82,70,0,30,1,AZ,2,0.14300000000000002,557
837,4,1,70,1,11.2,75,14,81,64,1,1,12,31,"Willie, T.",61,74,523,10,224,"Willie, T.",WR,10,14,83,30,0,20,3,AZ,2,0.14300000000000002,681
838,5,1,70,1,10.1,71,14,83,77,1,1,3,35,"Anoa'i, D.",48,83,281,20,441,"Anoa'i, D.",WR,20,14,90,62,0,20,4,OCO,11,0.7859999999999999,484
839,5,1,50,1,9.0,79,14,80,48,1,1,3,30,"Blaze, J.",50,81,281,25,441,"Blaze, J.",TE,25,14,90,70,0,25,7,OCO,11,0.7859999999999999,452
840,5,15,80,15,15.1,84,14,85,75,1,1,3,52,"Adams, R.",59,60,281,25,441,"Adams, R.",FB,25,14,95,77,0,20,4,OCO,11,0.7859999999999999,888
841,5,1,72,1,18.8,94,14,89,74,1,1,3,50,"Sunnycursed, N.",56,90,281,10,441,"Sunnycursed, N.",WR,10,14,100,60,0,20,8,OCO,11,0.7859999999999999,1054
842,5,1,65,1,9.4,70,14,80,62,1,1,3,20,"McPoyal, G.",18,59,281,30,441,"McPoyal, G.",FB,30,14,85,70,0,25,0,OCO,11,0.7859999999999999,169
843,5,15,60,15,6.9,70,14,83,53,1,1,3,26,"Zephyrous, S.",45,82,281,31,441,"Zephyrous, S.",RB,50,14,88,80,0,20,2,OCO,11,0.7859999999999999,309
844,5,1,83,1,19.2,90,14,90,70,1,1,3,62,"Crush, C.",55,93,281,10,441,"Crush, C.",WR,10,14,100,65,0,20,13,OCO,11,0.7859999999999999,1056
845,6,15,81,15,7.4,93,14,75,38,1,1,5,35,"Canton, J.",18,89,233,24,392,"Canton, J.",RB,24,14,100,70,0,28,1,SJS,9,0.643,133
846,6,1,60,1,4.1,74,14,50,55,1,1,5,13,"Bot, B.",13,80,233,70,392,"Bot, B.",G,70,14,85,100,0,35,0,SJS,9,0.643,53
847,6,1,70,1,8.8,80,14,85,71,1,1,5,31,"Brannigan, Z.",52,94,233,50,392,"Brannigan, Z.",TE,60,14,85,85,0,25,2,SJS,9,0.643,455
848,6,1,90,1,19.5,99,14,90,80,1,1,5,59,"Oles, K.",64,96,233,18,392,"Oles, K.",WR,18,14,100,63,0,20,9,SJS,9,0.643,1248
849,6,1,50,1,2.0,65,14,72,54,1,1,5,5,"Williams, R.",3,69,233,25,392,"Williams, R.",TE,27,14,71,57,0,25,0,SJS,9,0.643,6
850,6,1,90,1,15.1,90,14,100,85,1,1,5,41,"Flash, X.",43,96,233,20,392,"Flash, X.",WR,20,14,90,70,0,20,9,SJS,9,0.643,649
851,6,1,80,1,13.4,71,14,80,44,1,1,5,41,"Justice, T.",52,77,233,10,392,"Justice, T.",WR,10,14,84,50,0,20,6,SJS,9,0.643,697
852,6,15,60,15,6.6,80,14,72,60,1,1,5,36,"Orosz, C.",30,83,233,43,392,"Orosz, C.",RB,36,14,90,85,0,20,0,SJS,9,0.643,197
853,7,15,60,15,10.3,70,14,45,30,1,1,5,36,"Davenport, C.",27,36,331,20,337,"Davenport, C.",FB,20,14,91,40,0,20,0,PHI,9,0.643,277
854,7,1,91,1,16.6,90,14,90,66,1,1,5,46,"von Matt, J.",76,90,331,10,337,"von Matt, J.",WR,10,14,95,46,0,20,11,PHI,9,0.643,1262
855,7,1,50,1,5.2,65,10,64,50,1,1,5,14,"Ansong, L.",5,60,331,40,337,"Ansong, L.",TE,40,14,55,50,0,30,1,PHI,9,0.643,26
856,7,1,50,1,2.1,64,14,20,60,1,1,5,7,"McCargue, B.",18,70,331,77,337,"McCargue, B.",T,50,14,40,87,0,35,0,PHI,9,0.643,37
857,7,1,74,1,12.1,80,14,80,65,1,1,5,46,"Batoff, R.",69,83,331,20,337,"Batoff, R.",WR,20,14,90,60,0,20,3,PHI,9,0.643,836
858,7,15,58,15,10.3,76,14,40,30,1,10,5,37,"Boija, F.",31,37,331,20,337,"(R) Boija, F.",FB,20,14,95,50,0,20,2,PHI,9,0.643,319
859,7,1,80,1,17.3,65,14,90,75,1,1,5,55,"Bush, C.",78,88,331,20,337,"Bush, C.",WR,20,14,90,69,0,20,11,PHI,9,0.643,1349
860,8,1,72,1,10.3,70,14,75,60,1,1,10,28,"Halvorsen, T.",47,74,405,10,331,"Halvorsen, T.",WR,10,14,83,43,0,20,3,NO,4,0.28600000000000003,486
861,8,1,70,1,6.6,70,14,70,70,1,1,10,26,"Francisco, S.",57,81,405,25,331,"(R) Francisco, S.",TE,25,14,82,70,0,25,3,NO,4,0.28600000000000003,379
862,8,20,77,15,21.1,81,14,75,30,1,1,10,74,"Swift, T.",62,48,405,20,331,"Swift, T.",FB,20,14,100,70,0,20,8,NO,4,0.28600000000000003,1308
863,8,1,90,1,16.7,100,14,90,80,1,1,10,55,"Fyodorovich, V.",80,98,405,35,331,"Fyodorovich, V.",WR,35,14,100,65,0,20,8,NO,4,0.28600000000000003,1335
864,8,15,79,15,6.0,80,14,40,30,1,1,10,16,"Danielsson, A.",17,73,405,20,331,"Danielsson, A.",RB,20,14,100,40,0,20,0,NO,4,0.28600000000000003,102
865,1,1,79,1,8.0,80,14,90,80,1,1,2,29,"Harp, D.",40,99,297,50,520,"Harp, D.",TE,55,15,87,85,0,25,5,BAL,12,0.857,320
866,1,1,80,1,16.5,75,14,90,75,1,1,2,44,"Squanch, V.",34,90,297,10,520,"Squanch, V.",WR,10,15,95,70,0,20,8,BAL,12,0.857,560
867,1,15,95,15,7.6,100,14,75,75,1,1,2,36,"Brown, M.",59,97,297,40,520,"Brown, M.",RB,20,15,100,70,0,20,4,BAL,12,0.857,450
868,1,10,80,1,6.0,100,14,90,78,1,1,2,6,"Miller, H.",1,91,297,10,520,"Miller, H.",WR,10,15,100,50,0,20,1,BAL,12,0.857,6
869,1,1,81,1,18.6,99,14,90,47,1,1,2,86,"Maddox, E.",56,91,297,10,520,"Maddox, E.",WR,26,15,100,65,0,28,13,BAL,12,0.857,1040
870,1,1,80,1,11.2,100,14,85,80,1,1,2,46,"L'Alto, V.",58,100,297,70,520,"L'Alto, V.",TE,75,15,85,90,0,50,2,BAL,12,0.857,647
871,1,1,90,1,18.3,100,14,90,80,1,1,2,60,"Valentine, V.",62,97,297,10,520,"Valentine, V.",WR,35,15,100,65,0,28,11,BAL,12,0.857,1136
872,1,1,78,1,15.4,80,14,81,70,1,1,2,45,"Nagasawa, Y.",11,81,297,10,520,"Nagasawa, Y.",WR,10,15,95,30,0,20,1,BAL,12,0.857,169
873,2,1,72,1,11.8,89,14,89,50,1,1,7,32,"Swift, N.",49,85,305,1,358,"Swift, N.",WR,1,15,94,68,0,20,2,YKW,7,0.5,578
874,2,1,80,1,12.9,72,14,90,70,1,1,7,35,"Parker, J.",69,91,305,10,358,"Parker, J.",WR,10,15,100,65,0,20,6,YKW,7,0.5,889
875,2,1,70,15,6.2,80,14,85,50,1,1,7,30,"Marshall, M.",21,81,305,30,358,"Marshall, M.",RB,20,15,90,54,0,20,0,YKW,7,0.5,131
876,2,15,82,15,13.6,98,14,75,38,1,1,7,43,"Canton, J.",57,60,305,36,358,"Canton, J.",FB,24,15,100,70,0,36,8,YKW,7,0.5,773
877,2,1,70,1,8.7,90,14,86,60,1,1,7,11,"Pennington, B.",6,86,305,10,358,"Pennington, B.",WR,10,15,100,55,0,20,0,YKW,7,0.5,52
878,2,1,71,1,12.6,89,14,86,71,1,1,7,39,"Helanen, T.",45,87,305,10,358,"Helanen, T.",WR,10,15,100,50,0,20,6,YKW,7,0.5,567
879,2,15,85,15,10.3,91,14,85,70,1,1,7,33,"Wizardry, D.",37,95,305,25,358,"Wizardry, D.",RB,25,15,95,80,0,20,1,YKW,7,0.5,382
880,3,15,72,15,6.1,75,14,77,50,1,1,12,19,"Taffy, T.",33,81,474,25,258,"Taffy, T.",RB,20,15,90,65,0,1,3,COL,2,0.14300000000000002,202
881,3,15,60,15,7.5,72,14,70,50,1,1,12,29,"Grau, M.",45,61,474,25,258,"Grau, M.",FB,45,15,81,80,0,20,2,COL,2,0.14300000000000002,336
882,3,15,80,15,6.0,80,14,53,40,1,1,12,9,"Cansino, D.",10,81,474,20,258,"Cansino, D.",RB,25,15,90,80,0,20,1,COL,2,0.14300000000000002,60
883,3,1,81,1,18.3,98,14,90,60,1,1,12,71,"Bishop, J.",75,91,474,10,258,"Bishop, J.",WR,10,15,100,58,0,20,11,COL,2,0.14300000000000002,1369
884,3,1,70,1,12.4,60,14,80,40,1,1,12,33,"LaMelllana, S.",54,73,474,10,258,"LaMelllana, S.",WR,10,15,90,33,0,20,0,COL,2,0.14300000000000002,668
885,3,1,70,1,9.7,76,14,86,50,1,1,12,30,"Crindy, B.",79,66,474,40,258,"Crindy, B.",FB,30,15,80,80,0,25,3,COL,2,0.14300000000000002,764
886,4,15,83,15,12.2,84,14,85,75,1,1,8,61,"Adams, R.",57,60,373,25,351,"Adams, R.",FB,25,15,95,79,0,20,4,AZ,6,0.429,696
887,4,1,58,1,6.4,70,13,75,45,1,1,8,13,"Rudd, E.",5,71,373,25,351,"Rudd, E.",TE,25,15,75,54,0,25,1,AZ,6,0.429,32
888,4,1,70,1,10.5,75,14,81,49,1,1,8,22,"Hasselhoff, F.",11,79,373,10,351,"Hasselhoff, F.",WR,8,15,91,52,0,20,1,AZ,6,0.429,115
889,4,1,70,1,13.7,80,14,80,56,1,1,8,46,"Landers, B.",68,81,373,10,351,"Landers, B.",WR,10,15,93,58,0,20,7,AZ,6,0.429,933
890,4,1,65,1,9.0,70,14,80,65,1,1,8,38,"Moore, S.",36,75,373,45,351,"Moore, S.",FB,50,15,82,70,0,30,4,AZ,6,0.429,323
891,4,1,56,1,8.7,69,14,85,50,1,1,8,21,"Irving, J.",45,84,373,35,351,"Irving, J.",TE,51,15,85,72,0,30,2,AZ,6,0.429,393
892,4,15,80,15,5.4,80,14,74,63,1,1,8,25,"Shady, S.",36,90,373,20,351,"Shady, S.",RB,20,15,100,70,0,20,2,AZ,6,0.429,195
893,4,1,70,1,13.2,80,14,89,40,1,1,8,38,"Hardwick, S.",60,83,373,10,351,"Hardwick, S.",WR,10,15,94,65,0,20,6,AZ,6,0.429,794
894,5,1,60,1,6.1,65,14,75,50,1,1,6,21,"McPoyal, G.",17,79,299,30,351,"McPoyal, G.",TE,30,15,82,70,0,25,0,OCO,8,0.5710000000000001,104
895,5,15,60,15,6.5,70,14,83,53,1,1,6,31,"Zephyrous, S.",53,69,299,31,351,"Zephyrous, S.",FB,50,15,88,80,0,20,3,OCO,8,0.5710000000000001,344
896,5,1,85,1,17.2,95,14,90,76,1,1,6,63,"Sunnycursed, N.",78,94,299,10,351,"Sunnycursed, N.",WR,10,15,100,65,0,20,9,OCO,8,0.5710000000000001,1345
897,5,1,68,1,10.6,80,14,80,79,1,1,6,44,"Blaze, J.",86,58,299,25,351,"Blaze, J.",FB,25,15,90,71,0,25,2,OCO,8,0.5710000000000001,912
898,5,15,70,15,3.8,74,14,50,45,1,1,6,13,"Reed, A.",8,71,299,20,351,"Reed, A.",RB,20,15,93,40,0,20,0,OCO,8,0.5710000000000001,30
899,5,1,72,1,13.7,73,14,90,77,1,1,6,43,"Anoa'i, D.",53,86,299,20,351,"Anoa'i, D.",WR,20,15,90,66,0,20,6,OCO,8,0.5710000000000001,727
900,5,1,75,1,18.1,77,14,86,60,1,1,6,51,"Crush, C.",41,86,299,10,351,"Crush, C.",WR,10,15,95,65,0,20,5,OCO,8,0.5710000000000001,742
901,6,1,74,1,7.8,71,14,80,52,1,1,3,30,"Olsen, C.",53,87,265,42,326,"Olsen, C.",TE,54,15,83,76,0,30,1,SJS,11,0.7859999999999999,416
902,6,15,60,15,7.6,80,14,72,60,1,1,3,28,"Orosz, C.",20,83,265,43,326,"Orosz, C.",RB,36,15,90,85,0,20,0,SJS,11,0.7859999999999999,152
903,6,15,60,15,5.6,70,14,45,30,1,1,3,11,"Davenport, C.",11,65,265,20,326,"Davenport, C.",RB,20,15,91,40,0,20,0,SJS,11,0.7859999999999999,62
904,6,1,70,1,8.8,70,14,80,55,1,1,3,20,"Wright, D.",30,86,265,50,326,"Wright, D.",TE,50,15,85,73,0,30,2,SJS,11,0.7859999999999999,263
905,6,1,50,1,4.5,65,14,72,54,1,1,3,7,"Williams, R.",2,69,265,25,326,"Williams, R.",TE,27,15,71,57,0,25,0,SJS,11,0.7859999999999999,9
906,6,1,90,1,17.9,98,14,100,85,1,1,3,53,"Flash, X.",47,96,265,20,326,"Flash, X.",WR,20,15,90,70,0,20,1,SJS,11,0.7859999999999999,843
907,6,1,90,1,20.5,100,14,90,80,1,1,3,77,"Oles, K.",61,97,265,27,326,"Oles, K.",WR,35,15,100,65,0,27,6,SJS,11,0.7859999999999999,1248
908,6,1,80,1,13.9,71,14,80,44,1,1,3,39,"Justice, T.",42,77,265,10,326,"Justice, T.",WR,10,15,84,50,0,20,7,SJS,11,0.7859999999999999,583
909,7,1,46,1,4.0,60,13,20,60,1,1,6,7,"Polk, J.",5,74,309,50,340,"Polk, J.",G,85,15,57,80,0,35,0,PHI,8,0.5710000000000001,20
910,7,1,74,1,7.4,80,14,80,65,1,1,6,16,"Batoff, R.",7,83,309,20,340,"Batoff, R.",WR,20,15,90,60,0,20,0,PHI,8,0.5710000000000001,52
911,7,15,58,15,6.0,77,14,40,30,1,10,6,9,"Boija, F.",3,67,309,20,340,"Boija, F.",RB,20,15,96,50,0,20,0,PHI,8,0.5710000000000001,18
912,7,1,60,1,1.0,70,14,20,55,1,1,6,1,"Van Buren, M.",1,86,309,85,340,"Van Buren, M.",G,82,15,60,100,0,35,1,PHI,8,0.5710000000000001,1
913,7,1,95,1,17.2,90,14,90,66,1,1,6,57,"von Matt, J.",64,91,309,10,340,"von Matt, J.",WR,10,15,95,46,0,20,5,PHI,8,0.5710000000000001,1104
914,7,1,70,1,10.4,75,14,82,50,1,1,6,28,"Varga, N.",18,79,309,10,340,"Varga (R), N.",WR,10,15,94,46,0,20,0,PHI,8,0.5710000000000001,188
915,7,15,70,15,7.1,70,14,71,40,1,1,6,21,"Hank, F.",27,75,309,30,340,"Hank (R), F.",RB,20,15,89,51,0,20,1,PHI,8,0.5710000000000001,192
916,7,15,72,15,5.9,80,14,70,70,1,1,6,36,"Jones, V.",48,85,309,25,340,"Jones, V.",RB,25,15,94,70,0,20,0,PHI,8,0.5710000000000001,281
917,7,1,70,1,7.7,80,14,85,72,1,1,6,25,"Brannigan, Z.",70,91,309,50,340,"Brannigan, Z.",FB,70,15,85,90,0,25,3,PHI,8,0.5710000000000001,536
918,7,1,71,1,14.0,65,14,90,50,1,1,6,42,"Bush, C.",61,80,309,20,340,"Bush, C.",WR,20,15,90,48,0,20,10,PHI,8,0.5710000000000001,855
919,8,1,70,1,8.1,70,14,72,86,1,1,12,48,"Francisco, S.",54,85,465,25,283,"Francisco, S.",TE,25,15,86,72,0,25,2,NO,2,0.14300000000000002,436
920,8,1,90,1,15.7,95,14,90,80,1,1,12,50,"Fyodorovich, V.",82,96,465,10,283,"Fyodorovich, V.",WR,10,15,100,65,0,20,3,NO,2,0.14300000000000002,1289
921,8,20,77,15,11.4,81,14,75,30,1,1,12,33,"Swift, T.",56,48,465,20,283,"Swift, T.",FB,20,15,100,70,0,20,10,NO,2,0.14300000000000002,639
922,8,1,73,1,9.8,60,14,80,40,1,1,12,26,"Jones, B.",33,75,465,10,283,"Jones, B.",WR,10,15,95,26,0,20,2,NO,2,0.14300000000000002,322
923,8,1,65,29,5.0,87,4,67,60,1,1,12,7,"Rosario, L.",3,78,465,36,283,"Rosario, L.",RB,20,15,90,58,0,25,0,NO,2,0.14300000000000002,15
924,8,1,72,1,9.9,70,14,75,60,1,1,12,32,"Halvorsen, T.",12,74,465,10,283,"Halvorsen, T.",WR,10,15,83,43,0,20,0,NO,2,0.14300000000000002,119
925,8,15,79,15,6.9,80,14,40,30,1,1,12,22,"Danielsson, A.",22,73,465,20,283,"Danielsson, A.",RB,20,15,100,40,0,20,0,NO,2,0.14300000000000002,152
926,1,1,80,1,7.9,90,13,85,80,1,1,6,31,"L'Alto, V.",61,100,268,60,324,"L'Alto, V.",TE,75,16,85,90,0,50,0,BAL,7,0.5379999999999999,483
927,1,1,87,1,19.6,100,13,90,80,1,1,6,67,"Maddox, E.",61,96,268,10,324,"Maddox, E.",WR,34,16,100,65,0,35,7,BAL,7,0.5379999999999999,1194
928,1,1,78,1,13.5,80,13,81,70,1,1,6,41,"Nagasawa, Y.",64,81,268,10,324,"Nagasawa, Y.",WR,10,16,95,30,0,20,4,BAL,7,0.5379999999999999,866
929,1,15,70,15,8.2,78,13,54,30,1,1,6,17,"Jimbo, D.",16,75,268,30,324,"Jimbo (R), D.",RB,20,16,100,48,0,20,1,BAL,7,0.5379999999999999,131
930,1,15,90,15,7.6,99,13,75,60,1,1,6,25,"Brown, M.",31,94,268,24,324,"Brown, M.",RB,20,16,100,70,0,20,2,BAL,7,0.5379999999999999,237
931,1,1,55,1,12.5,83,13,80,70,1,1,6,57,"Espeeyeeseetee, A.",53,81,268,20,324,"Espeeyeeseetee (R), A.",WR,20,16,90,75,0,20,2,BAL,7,0.5379999999999999,663
932,2,1,72,15,10.0,87,13,90,50,1,1,3,56,"Marshall, M.",46,56,312,30,418,"Marshall, M.",FB,20,16,90,58,0,20,3,YKW,10,0.769,459
933,2,1,65,1,11.9,65,13,80,60,1,1,3,40,"Pennington, B.",60,81,312,10,418,"Pennington, B.",WR,10,16,97,57,0,20,2,YKW,10,0.769,713
934,2,1,72,1,11.0,92,13,90,73,1,1,3,34,"Helanen, T.",67,88,312,10,418,"Helanen, T.",WR,10,16,100,50,0,20,9,YKW,10,0.769,736
935,2,1,84,1,17.4,91,13,90,63,1,1,3,54,"Swift, N.",53,91,312,1,418,"Swift, N.",WR,1,16,95,70,0,24,8,YKW,10,0.769,923
936,2,15,82,15,12.0,98,13,75,38,1,1,3,52,"Canton, J.",54,60,312,36,418,"Canton, J.",FB,24,16,100,70,0,36,6,YKW,10,0.769,648
937,2,1,80,1,12.7,86,13,90,80,1,1,3,70,"Parker, J.",78,93,312,10,418,"Parker, J.",WR,10,16,100,65,0,20,5,YKW,10,0.769,989
938,3,1,60,1,7.8,67,13,70,45,1,1,12,30,"Palmer, J.",40,51,424,28,208,"Palmer (R), J.",FB,34,16,83,40,0,25,0,COL,1,0.077,313
939,3,1,65,1,12.3,60,13,80,40,1,1,12,33,"LaMelllana, S.",38,71,424,10,208,"LaMelllana, S.",WR,10,16,87,33,0,20,2,COL,1,0.077,468
940,3,1,70,1,9.5,62,13,80,48,1,1,12,19,"Wright, R.",8,70,424,10,208,"Wright, R.",WR,10,16,80,33,0,20,0,COL,1,0.077,76
941,3,15,60,15,5.3,70,13,70,44,1,1,12,11,"Grau, M.",9,49,424,25,208,"Grau, M.",FB,20,16,75,80,0,20,2,COL,1,0.077,48
942,3,15,60,15,4.4,82,13,60,50,1,1,12,7,"Carrasco, T.",5,71,424,20,208,"Carrasco, T.",RB,20,16,88,49,0,20,0,COL,1,0.077,22
943,3,1,60,1,9.0,75,13,84,50,1,1,12,47,"Crindy, B.",56,83,424,30,208,"Crindy, B.",TE,30,16,80,70,0,25,1,COL,1,0.077,502
944,3,1,89,1,15.9,100,13,90,73,1,1,12,56,"Bishop, J.",59,95,424,10,208,"Bishop, J.",WR,10,16,100,62,0,20,6,COL,1,0.077,938
945,3,15,79,15,8.5,80,13,80,50,1,1,12,33,"Taffy, T.",34,85,424,25,208,"Taffy, T.",RB,20,16,90,70,0,1,0,COL,1,0.077,288
946,4,15,60,15,6.7,70,13,83,53,1,1,6,12,"Zephyrous, S.",15,69,273,31,297,"Zephyrous, S.",FB,50,16,88,80,0,20,1,AZ,7,0.5379999999999999,100
947,4,15,80,15,9.6,80,13,74,63,1,1,6,53,"Shady, S.",38,90,273,20,297,"Shady, S.",RB,20,16,100,70,0,20,3,AZ,7,0.5379999999999999,363
