,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,homeTeam,awayTeam,teamPoss,dist2goal,awayScore,homeScore
101,4,3,12:31,1651,1,10,BAL,21,"Pass by Bronko, K., complete to Wachter, J. for 15 yds. Tackle by Valentine, V..",1904,8,AZ,BAL,AZ,21,14,0
102,4,3,11:49,1609,1,6,BAL,6,"Rush by Mackworthy, R. for 0 yds. Tackle by Asipi Jr., A..",1904,8,AZ,BAL,AZ,6,14,0
103,4,3,11:27,1587,2,6,BAL,6,"Pass by Bronko, K., complete to Booter, F. for 6 yds.",1904,8,AZ,BAL,AZ,6,14,0
104,4,3,11:06,1566,,,,,TOUCHDOWN! (Jackson kick good),1904,8,AZ,BAL,AZ,,14,7
105,4,3,11:06,1566,,,AZ,30,"Jackson, D. kicks off.",1904,8,AZ,BAL,AZ,70,14,7
106,1,3,11:06,1566,,,BAL,23,"Kickoff of 68 yards. Returned by Willie, T. for 21 yards.",1904,8,AZ,BAL,BAL,77,14,7
107,1,3,10:58,1558,1,10,BAL,23,"Pass by Blocksdale, A. to Taylor, O. was dropped! Incomplete.",1904,8,AZ,BAL,BAL,77,14,7
108,1,3,10:54,1554,2,10,BAL,23,"Rush by Taylor, O. for 1 yds. Tackle by Dwyer, J..",1904,8,AZ,BAL,BAL,77,14,7
109,1,3,10:36,1536,3,9,BAL,24,"Pass by Blocksdale, A. to Taylor, O. was dropped! Incomplete.",1904,8,AZ,BAL,BAL,76,14,7
110,4,3,10:33,1533,4,9,BAL,24,"Punt by Turkleton, T. of 51 yards.",1904,8,AZ,BAL,BAL,76,14,7
111,4,3,10:33,1533,,,,,"Returned by Mackworthy, R. for 6 yards.",1904,8,AZ,BAL,AZ,,14,7
112,4,3,10:22,1522,1,10,AZ,31,"Pass by Bronko, K., complete to Booter, F. for 11 yds. Tackle by Fletcher, G..",1904,8,AZ,BAL,AZ,69,14,7
113,4,3,9:48,1488,1,10,AZ,42,"Pass by Bronko, K. to Wachter, J. was dropped! Incomplete.",1904,8,AZ,BAL,AZ,58,14,7
114,4,3,9:43,1483,2,10,AZ,42,"Rush by Mackworthy, R. for 4 yds. Tackle by Roenick, A..",1904,8,AZ,BAL,AZ,58,14,7
115,4,3,9:22,1462,3,6,AZ,46,"Pass by Bronko, K., complete to Chess, C. for 27 yds. Tackle by Valentine, V..",1904,8,AZ,BAL,AZ,54,14,7
116,4,3,8:28,1408,1,10,BAL,27,"Pass by Bronko, K., complete to Wachter, J. for 27 yds.",1904,8,AZ,BAL,AZ,27,14,7
117,4,3,7:45,1365,,,,,TOUCHDOWN! (Jackson kick good),1904,8,AZ,BAL,AZ,,14,14
118,4,3,7:45,1365,,,AZ,30,"Jackson, D. kicks off.",1904,8,AZ,BAL,AZ,70,14,14
119,1,3,7:45,1365,,,,,"Willie, T. takes it down the right side.",1904,8,AZ,BAL,BAL,,14,14
120,1,3,7:45,1365,,,,,"Willie, T. waits for blockers.",1904,8,AZ,BAL,BAL,,14,14
121,1,3,7:45,1365,,,,,A 46 yard return.,1904,8,AZ,BAL,BAL,,14,14
122,1,3,7:34,1354,1,10,BAL,48,"Pass by Blocksdale, A. to Taylor, O. is incomplete. Broken up by Ernston, H..",1904,8,AZ,BAL,BAL,52,14,14
123,1,3,7:29,1349,2,10,BAL,48,"Rush by Taylor, O. for 5 yds. Tackle by Tiernan, L..",1904,8,AZ,BAL,BAL,52,14,14
124,1,3,7:04,1324,3,5,AZ,47,"Rush by Taylor, O. for 9 yds. Tackle by Ernston, H..",1904,8,AZ,BAL,BAL,47,14,14
125,1,3,6:30,1290,1,10,AZ,38,"Blocksdale, A. SACKED by Luke Tiernan - DE for -6 yds.",1904,8,AZ,BAL,BAL,38,14,14
126,1,3,6:05,1265,2,16,AZ,44,"Rush by Taylor, O. for 4 yds. Tackle by Tiernan, L..",1904,8,AZ,BAL,BAL,44,14,14
127,1,3,5:40,1240,3,12,AZ,40,"Pass by Blocksdale, A., complete to Willie, T. for 37 yds. Tackle by Davis, A..",1904,8,AZ,BAL,BAL,40,14,14
128,1,3,4:31,1171,1,3,AZ,3,"Rush by Taylor, O. for 2 yds. Tackle by Dwyer, J..",1904,8,AZ,BAL,BAL,3,14,14
129,1,3,4:08,1148,2,1,AZ,1,Rush by Owen Taylor for 1 yds.,1904,8,AZ,BAL,BAL,1,14,14
130,1,3,4:00,1140,,,,,TOUCHDOWN! (Turkleton kick good),1904,8,AZ,BAL,BAL,,21,14
131,1,3,4:00,1140,,,BAL,30,"Turkleton, T. kicks off.",1904,8,AZ,BAL,BAL,70,21,14
132,4,3,4:00,1140,,,,,The kick sails into the endzone.,1904,8,AZ,BAL,AZ,,21,14
133,4,3,4:00,1140,,,,,"Wachter, J. takes it out of the endzone!",1904,8,AZ,BAL,AZ,,21,14
134,4,3,4:00,1140,,,AZ,9,"Kickoff of 84 yards. Returned by Wachter, J. for 9 yards.",1904,8,AZ,BAL,AZ,91,21,14
135,4,3,3:57,1137,1,10,AZ,9,"Rush by Mackworthy, R. for a short gain. Tackle by Asipi Jr., A..",1904,8,AZ,BAL,AZ,91,21,14
136,4,3,3:46,1126,2,10,AZ,9,"Pass by Bronko, K., complete to Wachter, J. for 8 yds. Tackle by Valentine, V..",1904,8,AZ,BAL,AZ,91,21,14
137,4,3,3:17,1097,3,2,AZ,17,"Rush by Mackworthy, R. for 13 yds. Tackle by Roenick, A..",1904,8,AZ,BAL,AZ,83,21,14
138,4,3,2:45,1065,1,10,AZ,30,"Pass by Bronko, K., complete to (R) Squanch, V. for 13 yds. Tackle by Delacour, A..",1904,8,AZ,BAL,AZ,70,21,14
139,4,3,2:13,1033,1,10,AZ,43,"Pass by Bronko, K. to Wachter, J. is incomplete. Broken up by Roenick, A..",1904,8,AZ,BAL,AZ,57,21,14
140,4,3,2:08,1028,2,10,AZ,43,"Rush by Mackworthy, R. for 5 yds. Tackle by Fletcher, G..",1904,8,AZ,BAL,AZ,57,21,14
141,4,3,1:45,1005,3,5,AZ,48,"Pass by Bronko, K., complete to (R) Crindy, B. for 3 yds. Tackle by Fletcher, G..",1904,8,AZ,BAL,AZ,52,21,14
142,1,3,1:15,975,4,2,BAL,48,"Punt by Jackson, D. of 48 yards. Touchback.",1904,8,AZ,BAL,AZ,48,21,14
143,1,3,1:12,972,1,10,BAL,20,"Rush by Taylor, O. for 1 yds. Tackle by Dwyer, J..",1904,8,AZ,BAL,BAL,80,21,14
144,1,3,0:45,945,2,9,BAL,21,"Rush by Taylor, O. for 8 yds. Tackle by Hackett, A..",1904,8,AZ,BAL,BAL,79,21,14
145,1,3,0:07,907,3,1,BAL,29,"Rush by Taylor, O. for 5 yds. Tackle by Morris, D..",1904,8,AZ,BAL,BAL,71,21,14
146,1,4,15:00,900,1,10,BAL,34,"Rush by Taylor, O. for 7 yds. Tackle by Ernston, H..",1904,8,AZ,BAL,BAL,66,21,14
147,1,4,14:29,869,2,3,BAL,41,"Rush by Taylor, O. for -1 yds. Tackle by Waiters, A..",1904,8,AZ,BAL,BAL,59,21,14
148,1,4,14:17,857,3,4,BAL,40,"Rush by Taylor, O. for 0 yds. Tackle by Hackett, A..",1904,8,AZ,BAL,BAL,60,21,14
149,4,4,13:55,835,4,4,BAL,40,"Punt by Turkleton, T. of 37 yards. No return.",1904,8,AZ,BAL,BAL,60,21,14
150,4,4,13:48,828,1,15,AZ,18,"Outlaws Penalty on Robotman, E.: Illegal Formation.",1904,8,AZ,BAL,AZ,82,21,14
151,4,4,13:48,828,1,15,AZ,18,"Rush by Mackworthy, R. for a short gain. Tackle by Roenick, A..",1904,8,AZ,BAL,AZ,82,21,14
152,4,4,13:25,805,2,15,AZ,18,"Rush by Mackworthy, R. for 1 yds. Tackle by Hendrix, K..",1904,8,AZ,BAL,AZ,82,21,14
153,4,4,13:06,786,3,14,AZ,19,"Pass by Bronko, K. to Chess, C. is incomplete. Broken up by Turner, D..",1904,8,AZ,BAL,AZ,81,21,14
154,1,4,13:00,780,4,14,AZ,19,"Punt by Jackson, D. of 40 yards.",1904,8,AZ,BAL,AZ,81,21,14
155,1,4,13:00,780,,,,,"Returned by Delacour, A. for 18 yards.",1904,8,AZ,BAL,BAL,,21,14
156,1,4,12:49,769,1,10,AZ,41,"Blocksdale, A. SACKED by AC Hackett - LB for -6 yds.",1904,8,AZ,BAL,BAL,41,21,14
157,1,4,12:10,730,2,16,AZ,47,"Pass by Blocksdale, A., complete to L'Alto, V. for 9 yds. Tackle by Hackett, A..",1904,8,AZ,BAL,BAL,47,21,14
158,1,4,11:43,703,3,7,AZ,38,"Pass by Blocksdale, A., complete to Browning, B. for 15 yds. Tackle by Ernston, H..",1904,8,AZ,BAL,BAL,38,21,14
159,1,4,11:11,671,1,10,AZ,23,"Pass by Blocksdale, A., complete to Willie, T. for 13 yds. Tackle by Davis, A..",1904,8,AZ,BAL,BAL,23,21,14
160,1,4,10:33,633,1,10,AZ,10,"Pass by Blocksdale, A., complete to Willie, T. for 4 yds. Tackle by Davis, A..",1904,8,AZ,BAL,BAL,10,21,14
161,1,4,9:55,595,2,6,AZ,6,"Pass by Blocksdale, A., complete to LeClair, A. for 6 yds.",1904,8,AZ,BAL,BAL,6,21,14
162,1,4,9:32,572,,,,,TOUCHDOWN! (Turkleton kick good),1904,8,AZ,BAL,BAL,,28,14
163,1,4,9:32,572,,,BAL,30,"Turkleton, T. kicks off.",1904,8,AZ,BAL,BAL,70,28,14
164,4,4,9:32,572,,,,,"Mackworthy, R. takes it down the right side.",1904,8,AZ,BAL,AZ,,28,14
165,4,4,9:32,572,,,,,"Mackworthy, R. waits for blockers.",1904,8,AZ,BAL,AZ,,28,14
166,4,4,9:32,572,,,,,A 42 yard return.,1904,8,AZ,BAL,AZ,,28,14
167,4,4,9:21,561,1,15,AZ,46,"Outlaws Penalty on Mackworthy, R.: Too many men on the field.",1904,8,AZ,BAL,AZ,54,28,14
168,4,4,9:21,561,1,15,AZ,46,"Pass by Bronko, K. to Booter, F. falls incomplete.",1904,8,AZ,BAL,AZ,54,28,14
169,4,4,9:18,558,2,15,AZ,46,"Pass by Bronko, K., complete to Wachter, J. for 13 yds. Tackle by Roenick, A..",1904,8,AZ,BAL,AZ,54,28,14
170,4,4,8:40,520,3,12,AZ,49,"Outlaws Penalty on Robotman, A.: Holding.",1904,8,AZ,BAL,AZ,51,28,14
171,4,4,7:54,474,3,12,AZ,49,"Pass by Bronko, K. to Wachter, J. falls incomplete.",1904,8,AZ,BAL,AZ,51,28,14
172,1,4,7:49,469,4,12,AZ,49,"Punt by Jackson, D. of 51 yards. Touchback.",1904,8,AZ,BAL,AZ,51,28,14
173,1,4,7:46,466,1,10,BAL,20,"Rush by Taylor, O. for 11 yds. Tackle by Hackett, A..",1904,8,AZ,BAL,BAL,80,28,14
174,1,4,7:07,427,1,10,BAL,31,"Blocksdale, A. SACKED by Andreas Waiters - DE for -7 yds.",1904,8,AZ,BAL,BAL,69,28,14
175,1,4,6:21,381,2,17,BAL,24,"Blocksdale, A. throws the ball away to avoid the sack.",1904,8,AZ,BAL,BAL,76,28,14
176,1,4,6:01,361,3,17,BAL,24,"Pass by Blocksdale, A., complete to L'Alto, V. for 7 yds. Tackle by Tiernan, L..",1904,8,AZ,BAL,BAL,76,28,14
177,4,4,5:25,325,4,10,BAL,31,"Punt by Turkleton, T. of 57 yards.",1904,8,AZ,BAL,BAL,69,28,14
178,4,4,5:25,325,,,,,"Mackworthy, R. returns the punt down the left side.",1904,8,AZ,BAL,AZ,,28,14
179,4,4,5:25,325,,,,,"Returned by Mackworthy, R. for 50 yards.",1904,8,AZ,BAL,AZ,,28,14
180,4,4,5:10,310,1,10,BAL,38,"Rush by Mackworthy, R. for 6 yds. Tackle by Kyubee, S..",1904,8,AZ,BAL,AZ,38,28,14
181,4,4,4:39,279,2,4,BAL,32,"Pass by Bronko, K., complete to (R) Squanch, V. for 19 yds. Tackle by Delacour, A..",1904,8,AZ,BAL,AZ,32,28,14
182,4,4,3:51,231,1,10,BAL,13,"Rush by Mackworthy, R. for 1 yds. Tackle by Hendrix, K..",1904,8,AZ,BAL,AZ,13,28,14
183,4,4,3:37,217,2,9,BAL,12,"Pass by Bronko, K., complete to (R) Crindy, B. for 7 yds. Tackle by Roenick, A..",1904,8,AZ,BAL,AZ,12,28,14
184,4,4,3:01,181,3,2,BAL,5,"Pass by Bronko, K. to Chess, C. was dropped! Incomplete.",1904,8,AZ,BAL,AZ,5,28,14
185,4,4,2:56,176,4,2,BAL,5,"Pass by Bronko, K. to Chess, C. was dropped! Incomplete.",1904,8,AZ,BAL,AZ,5,28,14
186,4,4,2:56,176,4,2,BAL,5,Turnover on downs.,1904,8,AZ,BAL,AZ,5,28,14
187,1,4,2:53,173,1,10,BAL,5,"Pass by Blocksdale, A., complete to LeClair, A. for 27 yds. Tackle by Floggity, J..",1904,8,AZ,BAL,BAL,95,28,14
188,1,4,1:58,118,1,10,BAL,32,"Rush by Taylor, O. for 0 yds. Tackle by Medved, E..",1904,8,AZ,BAL,BAL,68,28,14
189,1,4,1:36,96,2,10,BAL,32,"Rush by Taylor, O. for 1 yds. Tackle by Ernston, H..",1904,8,AZ,BAL,BAL,68,28,14
190,1,4,1:07,67,3,9,BAL,33,"Rush by Taylor, O. for 4 yds. Tackle by Ernston, H..",1904,8,AZ,BAL,BAL,67,28,14
191,4,4,0:32,32,4,5,BAL,37,"Punt by Turkleton, T. of 62 yards. No return.",1904,8,AZ,BAL,BAL,63,28,14
192,4,4,0:25,25,1,10,AZ,1,"Rush by Mackworthy, R. for 3 yds. Tackle by Fletcher, G..",1904,8,AZ,BAL,AZ,99,28,14
193,4,4,0:25,25,2,7,AZ,4,Arizona Outlaws : Timeout,1904,8,AZ,BAL,AZ,96,28,14
194,4,4,0:06,6,2,7,AZ,4,"Pass by Bronko, K. to Chess, C. is incomplete. Broken up by Turner, D..",1904,8,AZ,BAL,AZ,96,28,14
0,8,1,15:00,3600,,,NO,30,"Leg, P. kicks off.",1905,8,NO,COL,NO,70,0,0
1,3,1,15:00,3600,,,COL,29,"Kickoff of 66 yards. Returned by Bly Jr., A. for 25 yards.",1905,8,NO,COL,COL,71,0,0
2,3,1,14:54,3594,1,10,COL,29,"Pass by Applehort, R., complete to (R) Grau, M. for 2 yds. Tackle by Oakes, B..",1905,8,NO,COL,COL,71,0,0
3,3,1,14:25,3565,2,8,COL,31,"Pass by Applehort, R., complete to Aaron, D. for 5 yds. Tackle by Fyodorovich, V..",1905,8,NO,COL,COL,69,0,0
4,3,1,13:53,3533,3,3,COL,36,"Rush by (R) Grau, M. for 8 yds. Tackle by (R) Harrison, W..",1905,8,NO,COL,COL,64,0,0
5,3,1,13:25,3505,1,10,COL,44,"Rush by (R) Grau, M. for 4 yds. Tackle by Oakes, B..",1905,8,NO,COL,COL,56,0,0
6,3,1,13:06,3486,2,6,COL,48,"Pass by Applehort, R. to (R) Grau, M. was dropped! Incomplete.",1905,8,NO,COL,COL,52,0,0
7,3,1,12:59,3479,3,6,COL,48,"Pass by Applehort, R. to (R) Grau, M. was dropped! Incomplete.",1905,8,NO,COL,COL,52,0,0
8,8,1,12:52,3472,4,6,COL,48,"Punt by McCormick, M. of 41 yards. No return.",1905,8,NO,COL,COL,52,0,0
9,8,1,12:44,3464,1,10,NO,11,"Rush by Smallwood, D. for -1 yds. Tackle by Sandoval, A..",1905,8,NO,COL,NO,89,0,0
10,8,1,12:34,3454,2,11,NO,10,"Pass by Maximus III, B., complete to Evans, D. for 38 yds. Tackle by Bly Jr., A..",1905,8,NO,COL,NO,90,0,0
11,8,1,11:26,3386,1,10,NO,48,"Rush by Smallwood, D. for 11 yds. Tackle by Tillman, M..",1905,8,NO,COL,NO,52,0,0
12,8,1,10:59,3359,1,10,COL,41,"Rush by Smallwood, D. for 7 yds. Tackle by Bly Jr., A..",1905,8,NO,COL,NO,41,0,0
13,8,1,10:31,3331,2,3,COL,34,"Rush by Smallwood, D. for 6 yds. Tackle by (R) Ramero, R..",1905,8,NO,COL,NO,34,0,0
14,8,1,10:10,3310,1,10,COL,28,"Rush by Smallwood, D. for 13 yds. Tackle by Ruckus, B..",1905,8,NO,COL,NO,28,0,0
15,8,1,9:39,3279,1,10,COL,15,"Rush by Smallwood, D. for 9 yds. Tackle by Erikson, V..",1905,8,NO,COL,NO,15,0,0
16,8,1,9:20,3260,2,1,COL,6,"Pass by Maximus III, B., complete to Evans, D. for 6 yds.",1905,8,NO,COL,NO,6,0,0
17,8,1,8:56,3236,,,,,TOUCHDOWN! (Leg kick good),1905,8,NO,COL,NO,,0,7
18,8,1,8:56,3236,,,NO,30,"Leg, P. kicks off.",1905,8,NO,COL,NO,70,0,7
19,3,1,8:56,3236,,,COL,22,"Kickoff of 62 yards. Returned by Miller, H. for 14 yards.",1905,8,NO,COL,COL,78,0,7
20,3,1,8:49,3229,1,15,COL,17,"Yeti Penalty on Aaron, D.: False Start.",1905,8,NO,COL,COL,83,0,7
21,3,1,8:49,3229,1,15,COL,17,"Applehort, R. SACKED by Dominic Verns - FS for -6 yds.",1905,8,NO,COL,COL,83,0,7
22,3,1,8:22,3202,2,21,COL,11,"Pass by Applehort, R., complete to O'Sullivan, S. for 2 yds. Tackle by O'Sullivan, J..",1905,8,NO,COL,COL,89,0,7
23,3,1,7:54,3174,3,19,COL,13,"Pass by Applehort, R., complete to Miller, H. for 16 yds. Tackle by (R) Harrison, W..",1905,8,NO,COL,COL,87,0,7
24,8,1,7:09,3129,4,3,COL,29,"Punt by McCormick, M. of 36 yards. No return.",1905,8,NO,COL,COL,71,0,7
25,8,1,7:01,3121,1,10,NO,35,"Pass by Maximus III, B. to Savea, A. falls incomplete.",1905,8,NO,COL,NO,65,0,7
26,8,1,6:56,3116,2,10,NO,35,"Rush by Smallwood, D. for 19 yds. Tackle by Ruckus, B..",1905,8,NO,COL,NO,65,0,7
27,8,1,6:17,3077,1,10,COL,46,"Pass by Maximus III, B., complete to Nuck, B. for 8 yds. Tackle by Tillman, M..",1905,8,NO,COL,NO,46,0,7
28,8,1,5:38,3038,2,2,COL,38,"Pass by Maximus III, B. to Law, C. falls incomplete.",1905,8,NO,COL,NO,38,0,7
29,8,1,5:33,3033,3,2,COL,38,"Pass by Maximus III, B. to Evans, D. falls incomplete.",1905,8,NO,COL,NO,38,0,7
30,8,1,5:26,3026,4,2,COL,38,"Pass by Maximus III, B., complete to Law, C. for 9 yds. Tackle by Ruckus, B..",1905,8,NO,COL,NO,38,0,7
31,8,1,4:45,2985,1,10,COL,29,"Rush by Smallwood, D. for a short gain. Tackle by Miller, D..",1905,8,NO,COL,NO,29,0,7
32,8,1,4:37,2977,2,10,COL,29,"Pass by Maximus III, B., complete to Law, C. for 18 yds. Tackle by Bly Jr., A..",1905,8,NO,COL,NO,29,0,7
33,8,1,4:00,2940,1,10,COL,11,"Rush by Smallwood, D. for 8 yds. Tackle by Danger, D..",1905,8,NO,COL,NO,11,0,7
34,8,1,3:41,2921,2,7,COL,8,"Second Line Penalty on Armstrong, L.: Illegal Formation.",1905,8,NO,COL,NO,8,0,7
35,8,1,3:41,2921,2,7,COL,8,"Rush by Smallwood, D. for 2 yds. Tackle by (R) Ramero, R..",1905,8,NO,COL,NO,8,0,7
36,8,1,3:21,2901,3,5,COL,6,"Pass by Maximus III, B., complete to Law, C. for 6 yds.",1905,8,NO,COL,NO,6,0,7
37,8,1,3:04,2884,,,,,TOUCHDOWN! (Leg kick good),1905,8,NO,COL,NO,,0,14
38,8,1,3:04,2884,,,NO,30,"Leg, P. kicks off.",1905,8,NO,COL,NO,70,0,14
39,3,1,3:04,2884,,,,,The kick sails into the endzone.,1905,8,NO,COL,COL,,0,14
40,3,1,3:04,2884,,,,,"Miller, H. takes it out of the endzone!",1905,8,NO,COL,COL,,0,14
41,3,1,3:04,2884,,,,,"Miller, H. takes it down the left side.",1905,8,NO,COL,COL,,0,14
42,3,1,3:04,2884,,,,,"Miller, H. waits for blockers.",1905,8,NO,COL,COL,,0,14
43,3,1,3:04,2884,,,,,A 41 yard return.,1905,8,NO,COL,COL,,0,14
44,3,1,2:53,2873,1,10,COL,41,"Pass by Applehort, R. to Aaron, D. is incomplete. Broken up by Fyodorovich, V..",1905,8,NO,COL,COL,59,0,14
45,3,1,2:47,2867,2,10,COL,41,"Rush by Applehort, R. for 4 yds. Tackle by Wozy, F..",1905,8,NO,COL,COL,59,0,14
46,3,1,2:32,2852,3,6,COL,45,"Pass by Applehort, R., complete to Wheat, B. for 7 yds. Tackle by Bayley, B..",1905,8,NO,COL,COL,55,0,14
47,3,1,1:50,2810,1,10,NO,47,"Applehort, R. SACKED by Julian O'Sullivan - LB for -7 yds.",1905,8,NO,COL,COL,47,0,14
48,3,1,1:21,2781,2,17,COL,45,"Pass by Applehort, R., complete to Miller, H. for 10 yds. Tackle by Oakes, B..",1905,8,NO,COL,COL,55,0,14
49,3,1,0:41,2741,3,7,NO,44,"Pass by Applehort, R., complete to Wheat, B. for 16 yds. Tackle by O'Sullivan, J..",1905,8,NO,COL,COL,44,0,14
50,3,1,0:04,2704,1,10,NO,28,"Pass by Applehort, R., complete to (R) Grau, M. for 13 yds. Tackle by Fyodorovich, V..",1905,8,NO,COL,COL,28,0,14
51,3,2,15:00,2700,1,10,NO,15,"Rush by (R) Grau, M. for a short gain. Tackle by Askins, J..",1905,8,NO,COL,COL,15,0,14
52,3,2,14:43,2683,2,10,NO,15,"Rush by Applehort, R. for 0 yds. Tackle by Verns, D..",1905,8,NO,COL,COL,15,0,14
53,3,2,14:29,2669,3,10,NO,15,"Pass by Applehort, R., complete to Aaron, D. for 5 yds. Tackle by Fyodorovich, V..",1905,8,NO,COL,COL,15,0,14
54,3,2,14:01,2641,4,5,NO,10,"27 yard FG by McCormick, M. is good.",1905,8,NO,COL,COL,10,3,14
55,3,2,14:01,2641,,,COL,30,"McCormick, M. kicks off.",1905,8,NO,COL,COL,70,3,14
56,8,2,14:01,2641,,,NO,5,"Kickoff of 68 yards. Returned by Smallwood, D. for 3 yards.",1905,8,NO,COL,NO,95,3,14
57,8,2,13:55,2635,1,10,NO,5,"Pass by Maximus III, B. to Savea, A. falls incomplete.",1905,8,NO,COL,NO,95,3,14
58,8,2,13:51,2631,2,10,NO,5,"Maximus III, B. throws the ball away to avoid the sack.",1905,8,NO,COL,NO,95,3,14
59,8,2,13:28,2608,3,10,NO,5,"Pass by Maximus III, B. to Savea, A. falls incomplete.",1905,8,NO,COL,NO,95,3,14
60,3,2,13:25,2605,4,10,NO,5,"Punt by Leg, P. of 64 yards. No return.",1905,8,NO,COL,NO,95,3,14
61,3,2,13:17,2597,1,10,COL,31,"Rush by Applehort, R. for a short gain. Tackle by Askins, J..",1905,8,NO,COL,COL,69,3,14
62,3,2,13:11,2591,2,10,COL,31,"Pass by Applehort, R., complete to Miller, H. for 26 yds. Tackle by (R) Harrison, W..",1905,8,NO,COL,COL,69,3,14
63,3,2,12:22,2542,1,10,NO,43,"Pass by Applehort, R., complete to Miller, H. for 21 yds. Tackle by Bayley, B..",1905,8,NO,COL,COL,43,3,14
64,3,2,11:40,2500,1,10,NO,22,"Pass by Applehort, R. to Aaron, D. falls incomplete.",1905,8,NO,COL,COL,22,3,14
65,3,2,11:37,2497,2,10,NO,22,"Pass by Applehort, R., complete to Wheat, B. for 9 yds. Tackle by Bayley, B..",1905,8,NO,COL,COL,22,3,14
66,3,2,11:12,2472,3,1,NO,13,"Pass by Applehort, R., complete to Aaron, D. for 13 yds.",1905,8,NO,COL,COL,13,3,14
67,3,2,10:42,2442,,,,,TOUCHDOWN! (McCormick kick good),1905,8,NO,COL,COL,,10,14
68,3,2,10:42,2442,,,COL,30,"McCormick, M. kicks off.",1905,8,NO,COL,COL,70,10,14
69,8,2,10:42,2442,,,,,The kick sails into the endzone.,1905,8,NO,COL,NO,,10,14
70,8,2,10:42,2442,,,,,"Smallwood, D. takes it out of the endzone!",1905,8,NO,COL,NO,,10,14
71,8,2,10:42,2442,,,,,"Smallwood, D. takes it down the middle.",1905,8,NO,COL,NO,,10,14
72,8,2,10:42,2442,,,,,"Smallwood, D. has blockers in front of him.",1905,8,NO,COL,NO,,10,14
73,8,2,10:42,2442,,,,,A 41 yard return.,1905,8,NO,COL,NO,,10,14
74,8,2,10:31,2431,1,10,NO,41,"Pass by Maximus III, B., complete to Law, C. for 10 yds. Tackle by Ruckus, B..",1905,8,NO,COL,NO,59,10,14
75,8,2,9:57,2397,1,10,COL,48,"Rush by Smallwood, D. for 7 yds. Tackle by Anderson, R..",1905,8,NO,COL,NO,48,10,14
76,8,2,9:31,2371,2,3,COL,41,"Rush by Smallwood, D. for 7 yds. Tackle by (R) Ramero, R..",1905,8,NO,COL,NO,41,10,14
77,8,2,9:02,2342,1,10,COL,34,"Pass by Maximus III, B., complete to Savea, A. for 6 yds. Tackle by Ruckus, B..",1905,8,NO,COL,NO,34,10,14
78,8,2,8:35,2315,2,4,COL,28,"Pass by Maximus III, B., complete to Smallwood, D. for 15 yds. Tackle by Ruckus, B..",1905,8,NO,COL,NO,28,10,14
79,8,2,7:59,2279,1,10,COL,13,"Rush by Smallwood, D. for 7 yds. Tackle by Danger, D..",1905,8,NO,COL,NO,13,10,14
80,8,2,7:30,2250,2,3,COL,6,"Pass by Maximus III, B., complete to Evans, D. for 6 yds.",1905,8,NO,COL,NO,6,10,14
81,8,2,7:03,2223,,,,,TOUCHDOWN! (Leg kick good),1905,8,NO,COL,NO,,10,21
82,8,2,7:03,2223,,,NO,30,"Leg, P. kicks off.",1905,8,NO,COL,NO,70,10,21
83,3,2,7:03,2223,,,COL,32,"Kickoff of 62 yards. Returned by Miller, H. for 24 yards.",1905,8,NO,COL,COL,68,10,21
84,3,2,6:56,2216,1,10,COL,32,"Pass by Applehort, R. to Wheat, B. was dropped! Incomplete.",1905,8,NO,COL,COL,68,10,21
85,3,2,6:50,2210,2,10,COL,32,"Applehort, R. throws the ball away to avoid the sack.",1905,8,NO,COL,COL,68,10,21
86,3,2,6:29,2189,3,10,COL,32,"Applehort, R. SACKED by Fuego Wozy - DE for -10 yds.",1905,8,NO,COL,COL,68,10,21
87,8,2,6:07,2167,4,20,COL,22,"Punt by McCormick, M. of 57 yards.",1905,8,NO,COL,COL,78,10,21
88,8,2,6:07,2167,,,,,"Returned by Evans, D. for 21 yards.",1905,8,NO,COL,NO,,10,21
89,8,2,5:54,2154,1,10,NO,42,"Rush by Smallwood, D. for 6 yds. Tackle by (R) Ramero, R..",1905,8,NO,COL,NO,58,10,21
90,8,2,5:30,2130,2,4,NO,48,"Rush by Smallwood, D. for 4 yds. Tackle by (R) Ramero, R..",1905,8,NO,COL,NO,52,10,21
91,8,2,5:11,2111,1,10,COL,48,"Rush by Smallwood, D. for 6 yds. Tackle by Saint, J..",1905,8,NO,COL,NO,48,10,21
92,8,2,4:50,2090,2,4,COL,42,"Pass by Maximus III, B., complete to Savea, A. for 7 yds. Tackle by (R) Ramero, R..",1905,8,NO,COL,NO,42,10,21
93,8,2,4:20,2060,1,10,COL,35,"Rush by Smallwood, D. for -1 yds. Tackle by (R) Ramero, R..",1905,8,NO,COL,NO,35,10,21
94,8,2,4:04,2044,2,11,COL,36,"Rush by Smallwood, D. for 12 yds. Tackle by Ruckus, B..",1905,8,NO,COL,NO,36,10,21
95,8,2,3:27,2007,1,20,COL,34,"Second Line Penalty on Evans, D.: Illegal block below the waist.",1905,8,NO,COL,NO,34,10,21
96,8,2,3:14,1994,1,20,COL,34,"Pass by Maximus III, B., complete to Evans, D. for 34 yds.",1905,8,NO,COL,NO,34,10,21
97,8,2,2:21,1941,,,,,TOUCHDOWN! (Leg kick good),1905,8,NO,COL,NO,,10,28
